0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	1
38	0
39	0
40	0
41	0
42	0
43	2
44	18
45	44
46	62
47	63
48	84
49	61
50	48
51	44
52	40
53	32
54	40
55	38
56	38
57	31
58	40
59	49
60	62
61	42
62	44
63	47
64	43
65	41
66	27
67	53
68	30
69	27
70	19
71	40
72	33
73	53
74	45
75	43
76	45
77	57
78	44
79	46
80	31
81	19
82	32
83	28
84	26
85	18
86	29
87	31
88	25
89	24
90	35
91	23
92	31
93	25
94	34
95	32
96	18
97	34
98	30
99	28
100	31
101	30
102	28
103	34
104	27
105	31
106	33
107	35
108	21
109	33
110	37
111	31
112	35
113	28
114	30
115	33
116	31
117	30
118	37
119	22
120	21
121	31
122	19
123	28
124	44
125	36
126	34
127	30
128	29
129	32
130	32
131	32
132	26
133	31
134	40
135	36
136	35
137	34
138	42
139	30
140	48
141	38
142	40
143	51
144	45
145	45
146	44
147	44
148	35
149	30
150	49
151	44
152	53
153	47
154	48
155	46
156	56
157	45
158	44
159	56
160	46
161	51
162	52
163	55
164	60
165	66
166	48
167	52
168	70
169	55
170	57
171	55
172	54
173	55
174	71
175	56
176	71
177	57
178	69
179	94
180	70
181	66
182	71
183	59
184	65
185	78
186	68
187	67
188	81
189	67
190	75
191	87
192	80
193	73
194	82
195	87
196	69
197	87
198	91
199	76
200	70
201	93
202	94
203	92
204	73
205	87
206	90
207	84
208	89
209	98
210	79
211	98
212	77
213	101
214	92
215	102
216	91
217	104
218	87
219	105
220	108
221	93
222	99
223	91
224	100
225	107
226	94
227	111
228	101
229	116
230	130
231	118
232	93
233	109
234	117
235	104
236	106
237	113
238	105
239	109
240	125
241	102
242	132
243	102
244	120
245	131
246	113
247	115
248	112
249	134
250	115
251	105
252	136
253	119
254	128
255	104
256	126
257	129
258	127
259	131
260	136
261	119
262	97
263	114
264	109
265	133
266	113
267	109
268	128
269	124
270	111
271	126
272	124
273	129
274	127
275	113
276	132
277	127
278	129
279	115
280	143
281	103
282	125
283	130
284	133
285	117
286	139
287	131
288	129
289	98
290	134
291	141
292	124
293	140
294	115
295	145
296	124
297	132
298	131
299	126
300	111
301	130
302	123
303	122
304	101
305	141
306	126
307	131
308	112
309	125
310	126
311	128
312	122
313	133
314	121
315	122
316	134
317	130
318	130
319	127
320	123
321	108
322	117
323	117
324	130
325	122
326	119
327	126
328	123
329	129
330	121
331	111
332	144
333	137
334	100
335	117
336	116
337	110
338	132
339	118
340	125
341	122
342	113
343	107
344	122
345	133
346	124
347	139
348	109
349	118
350	109
351	102
352	124
353	117
354	126
355	112
356	123
357	112
358	121
359	122
360	104
361	116
362	137
363	123
364	116
365	114
366	126
367	112
368	113
369	109
370	103
371	113
372	111
373	126
374	136
375	120
376	114
377	108
378	145
379	108
380	98
381	107
382	126
383	119
384	110
385	120
386	118
387	99
388	115
389	112
390	136
391	102
392	93
393	114
394	113
395	99
396	111
397	120
398	100
399	110
400	115
401	111
402	113
403	124
404	127
405	105
406	101
407	86
408	86
409	104
410	104
411	113
412	114
413	97
414	105
415	92
416	114
417	116
418	97
419	117
420	113
421	123
422	103
423	101
424	106
425	96
426	98
427	103
428	104
429	93
430	101
431	87
432	89
433	113
434	101
435	116
436	92
437	98
438	102
439	105
440	125
441	113
442	94
443	105
444	114
445	109
446	101
447	91
448	105
449	92
450	88
451	99
452	92
453	113
454	98
455	87
456	84
457	103
458	100
459	105
460	112
461	82
462	92
463	95
464	100
465	99
466	95
467	103
468	96
469	94
470	105
471	93
472	98
473	96
474	87
475	100
476	89
477	86
478	79
479	82
480	72
481	99
482	94
483	98
484	95
485	90
486	89
487	92
488	87
489	94
490	90
491	91
492	90
493	78
494	99
495	91
496	92
497	99
498	84
499	83
500	84
501	71
502	68
503	71
504	84
505	93
506	90
507	74
508	83
509	89
510	88
511	89
512	90
513	100
514	78
515	78
516	76
517	79
518	79
519	77
520	76
521	81
522	87
523	78
524	78
525	72
526	77
527	94
528	76
529	68
530	77
531	96
532	70
533	80
