0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	6
44	25
45	81
46	99
47	82
48	88
49	75
50	74
51	72
52	68
53	52
54	60
55	55
56	64
57	60
58	72
59	64
60	66
61	69
62	84
63	68
64	59
65	72
66	49
67	63
68	70
69	59
70	46
71	43
72	53
73	53
74	67
75	73
76	75
77	81
78	90
79	64
80	57
81	66
82	47
83	39
84	47
85	42
86	44
87	38
88	36
89	43
90	54
91	55
92	58
93	40
94	46
95	39
96	40
97	47
98	58
99	36
100	50
101	42
102	32
103	54
104	41
105	46
106	36
107	45
108	57
109	44
110	52
111	44
112	57
113	43
114	51
115	46
116	64
117	49
118	49
119	48
120	45
121	66
122	53
123	44
124	44
125	44
126	49
127	46
128	49
129	54
130	57
131	46
132	51
133	58
134	59
135	61
136	65
137	53
138	57
139	59
140	65
141	67
142	57
143	67
144	63
145	70
146	66
147	74
148	62
149	67
150	55
151	72
152	75
153	61
154	75
155	67
156	77
157	59
158	77
159	69
160	68
161	78
162	89
163	94
164	86
165	84
166	74
167	84
168	92
169	91
170	94
171	86
172	101
173	82
174	93
175	88
176	95
177	121
178	99
179	97
180	95
181	105
182	90
183	116
184	103
185	121
186	118
187	112
188	116
189	123
190	108
191	111
192	97
193	126
194	118
195	136
196	110
197	113
198	122
199	114
200	120
201	126
202	153
203	131
204	124
205	144
206	132
207	147
208	137
209	133
210	133
211	116
212	121
213	143
214	152
215	179
216	144
217	172
218	141
219	165
220	154
221	130
222	167
223	180
224	159
225	160
226	161
227	153
228	176
229	176
230	165
231	133
232	174
233	185
234	166
235	174
236	148
237	185
238	163
239	172
240	179
241	178
242	182
243	169
244	192
245	167
246	186
247	164
248	179
249	168
250	169
251	193
252	177
253	191
254	154
255	181
256	179
257	168
258	192
259	174
260	180
261	186
262	184
263	194
264	191
265	174
266	188
267	157
268	182
269	198
270	194
271	223
272	162
273	210
274	189
275	206
276	182
277	169
278	178
279	166
280	211
281	194
282	188
283	178
284	196
285	195
286	195
287	186
288	186
289	192
290	165
291	179
292	189
293	178
294	194
295	188
296	167
297	201
298	174
299	191
300	179
301	210
302	202
303	158
304	191
305	200
306	203
307	195
308	199
309	196
310	191
311	186
312	219
313	203
314	169
315	190
316	174
317	192
318	192
319	194
320	185
321	201
322	199
323	184
324	183
325	214
326	180
327	204
328	201
329	190
330	212
331	184
332	197
333	171
334	208
335	181
336	198
337	165
338	181
339	178
340	196
341	184
342	186
343	187
344	200
345	177
346	169
347	208
348	193
349	169
350	183
351	187
352	168
353	207
354	193
355	167
356	188
357	190
358	173
359	171
360	171
361	182
362	200
363	151
364	172
365	198
366	205
367	190
368	186
369	188
370	167
371	178
372	195
373	163
374	190
375	183
376	180
377	190
378	164
379	172
380	165
381	164
382	156
383	178
384	171
385	166
386	162
387	165
388	177
389	175
390	156
391	172
392	170
393	166
394	167
395	164
396	196
397	167
398	186
399	185
400	164
401	176
402	177
403	161
404	155
405	171
406	149
407	144
408	172
409	162
410	159
411	165
412	174
413	161
414	158
415	154
416	158
417	180
418	153
419	137
420	140
421	152
422	163
423	189
424	163
425	143
426	172
427	158
428	160
429	171
430	160
431	131
432	174
433	159
434	144
435	145
436	152
437	154
438	165
439	135
440	160
441	156
442	148
443	150
444	165
445	176
446	148
447	147
448	141
449	155
450	137
451	128
452	174
453	133
454	117
455	150
456	160
457	150
458	149
459	157
460	148
461	154
462	147
463	145
464	134
465	146
466	149
467	150
468	130
469	129
470	125
471	138
472	138
473	138
474	131
475	140
476	121
477	119
478	132
479	146
480	142
481	139
482	138
483	144
484	149
485	143
486	155
487	152
488	153
489	141
490	119
491	141
492	134
493	106
494	134
495	110
496	90
497	149
498	121
499	136
500	143
501	123
502	133
503	134
504	126
505	135
506	117
507	123
508	114
509	115
510	128
511	115
512	137
513	122
514	111
515	128
516	112
517	108
518	131
519	122
520	124
521	121
522	105
523	127
524	112
525	124
526	121
527	132
528	142
529	125
530	136
531	136
532	149
533	135
