0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	1
35	0
36	0
37	0
38	0
39	0
40	0
41	2
42	1
43	2
44	41
45	80
46	119
47	133
48	111
49	126
50	122
51	93
52	97
53	76
54	67
55	66
56	82
57	75
58	72
59	83
60	62
61	61
62	90
63	90
64	88
65	67
66	74
67	68
68	74
69	76
70	69
71	56
72	54
73	73
74	78
75	85
76	65
77	96
78	92
79	88
80	68
81	70
82	69
83	63
84	73
85	67
86	61
87	72
88	60
89	58
90	54
91	70
92	63
93	62
94	72
95	59
96	61
97	59
98	62
99	60
100	77
101	60
102	64
103	71
104	65
105	68
106	48
107	61
108	70
109	59
110	70
111	68
112	74
113	70
114	48
115	69
116	71
117	75
118	75
119	61
120	71
121	70
122	71
123	70
124	79
125	59
126	68
127	73
128	81
129	63
130	72
131	72
132	65
133	71
134	67
135	84
136	70
137	72
138	77
139	80
140	72
141	80
142	88
143	73
144	79
145	83
146	80
147	73
148	80
149	87
150	74
151	72
152	108
153	78
154	98
155	90
156	93
157	92
158	94
159	86
160	82
161	79
162	88
163	89
164	82
165	88
166	81
167	96
168	86
169	99
170	113
171	90
172	96
173	90
174	112
175	94
176	100
177	98
178	117
179	100
180	96
181	112
182	117
183	120
184	121
185	109
186	117
187	110
188	122
189	121
190	98
191	120
192	119
193	117
194	112
195	127
196	129
197	142
198	132
199	119
200	141
201	110
202	121
203	125
204	130
205	118
206	126
207	134
208	116
209	137
210	138
211	139
212	153
213	133
214	124
215	143
216	121
217	153
218	125
219	155
220	142
221	139
222	127
223	157
224	127
225	136
226	159
227	156
228	142
229	140
230	166
231	169
232	171
233	155
234	127
235	161
236	149
237	173
238	154
239	156
240	157
241	168
242	166
243	174
244	169
245	166
246	183
247	183
248	176
249	190
250	167
251	192
252	174
253	172
254	176
255	172
256	172
257	185
258	190
259	183
260	156
261	172
262	181
263	188
264	167
265	161
266	165
267	178
268	198
269	171
270	154
271	177
272	161
273	181
274	176
275	164
276	183
277	157
278	191
279	196
280	161
281	197
282	171
283	181
284	174
285	199
286	172
287	182
288	178
289	188
290	175
291	164
292	164
293	165
294	201
295	184
296	157
297	183
298	192
299	173
300	161
301	185
302	212
303	166
304	182
305	157
306	173
307	182
308	176
309	186
310	178
311	152
312	171
313	179
314	163
315	160
316	152
317	183
318	178
319	144
320	173
321	204
322	148
323	173
324	161
325	192
326	157
327	171
328	185
329	152
330	180
331	171
332	155
333	156
334	205
335	178
336	173
337	178
338	161
339	164
340	165
341	183
342	183
343	163
344	185
345	164
346	183
347	150
348	191
349	173
350	181
351	167
352	180
353	154
354	145
355	159
356	159
357	132
358	157
359	169
360	147
361	141
362	160
363	163
364	167
365	150
366	143
367	146
368	148
369	176
370	165
371	139
372	158
373	146
374	153
375	155
376	166
377	150
378	204
379	140
380	178
381	158
382	155
383	154
384	162
385	187
386	163
387	148
388	167
389	165
390	150
391	170
392	150
393	148
394	162
395	150
396	180
397	153
398	146
399	167
400	161
401	162
402	178
403	169
404	155
405	148
406	145
407	167
408	147
409	147
410	166
411	148
412	168
413	146
414	169
415	157
416	151
417	142
418	165
419	167
420	149
421	162
422	145
423	152
424	146
425	139
426	167
427	136
428	150
429	144
430	141
431	130
432	139
433	146
434	173
435	164
436	165
437	128
438	123
439	142
440	144
441	140
442	154
443	136
444	152
445	138
446	166
447	153
448	147
449	127
450	168
451	148
452	158
453	139
454	155
455	136
456	161
457	152
458	134
459	164
460	143
461	166
462	128
463	149
464	141
465	141
466	122
467	159
468	136
469	160
470	139
471	143
472	127
473	130
474	130
475	129
476	142
477	142
478	148
479	145
480	129
481	139
482	143
483	142
484	136
485	152
486	134
487	141
488	150
489	128
490	119
491	133
492	137
493	134
494	144
495	130
496	149
497	124
498	112
499	136
500	151
501	128
502	135
503	139
504	133
505	152
506	131
507	118
508	114
509	110
510	126
511	108
512	135
513	116
514	139
515	125
516	143
517	130
518	132
519	127
520	130
521	141
522	127
523	110
524	139
525	125
526	124
527	132
528	119
529	116
530	125
531	130
532	135
533	146
