0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	1
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	5
44	30
45	95
46	85
47	97
48	100
49	95
50	121
51	80
52	102
53	95
54	88
55	81
56	81
57	71
58	90
59	102
60	95
61	93
62	91
63	76
64	95
65	90
66	85
67	92
68	85
69	111
70	90
71	80
72	100
73	83
74	80
75	79
76	95
77	89
78	84
79	88
80	102
81	95
82	96
83	93
84	93
85	85
86	103
87	98
88	91
89	118
90	97
91	87
92	92
93	101
94	93
95	85
96	110
97	85
98	100
99	100
100	88
101	78
102	93
103	108
104	94
105	87
106	78
107	105
108	92
109	75
110	94
111	100
112	84
113	88
114	114
115	97
116	98
117	93
118	114
119	89
120	87
121	98
122	104
123	84
124	90
125	103
126	90
127	102
128	109
129	117
130	130
131	88
132	101
133	101
134	115
135	106
136	123
137	124
138	121
139	99
140	108
141	100
142	111
143	100
144	125
145	111
146	106
147	88
148	104
149	110
150	105
151	103
152	112
153	117
154	143
155	122
156	117
157	124
158	116
159	116
160	125
161	122
162	130
163	121
164	118
165	138
166	114
167	130
168	129
169	130
170	135
171	124
172	111
173	125
174	146
175	110
176	142
177	146
178	123
179	116
180	150
181	148
182	133
183	130
184	138
185	127
186	133
187	133
188	153
189	140
190	131
191	121
192	133
193	136
194	143
195	150
196	146
197	154
198	161
199	153
200	156
201	156
202	125
203	148
204	153
205	165
206	172
207	153
208	178
209	163
210	161
211	175
212	173
213	169
214	191
215	179
216	187
217	207
218	193
219	199
220	204
221	207
222	209
223	223
224	188
225	195
226	174
227	206
228	175
229	222
230	183
231	178
232	189
233	184
234	187
235	176
236	209
237	180
238	154
239	173
240	185
241	165
242	169
243	184
244	173
245	180
246	193
247	184
248	161
249	192
250	166
251	180
252	167
253	171
254	177
255	170
256	168
257	173
258	192
259	165
260	165
261	178
262	185
263	161
264	160
265	148
266	164
267	172
268	177
269	162
270	153
271	167
272	165
273	167
274	147
275	181
276	153
277	164
278	169
279	128
280	169
281	159
282	156
283	152
284	169
285	142
286	163
287	161
288	163
289	137
290	144
291	159
292	163
293	159
294	179
295	160
296	163
297	174
298	178
299	157
300	150
301	151
302	131
303	177
304	167
305	165
306	162
307	154
308	130
309	170
310	165
311	135
312	135
313	164
314	160
315	155
316	149
317	159
318	185
319	153
320	156
321	136
322	165
323	164
324	148
325	184
326	158
327	160
328	184
329	132
330	154
331	175
332	172
333	135
334	148
335	164
336	138
337	157
338	170
339	160
340	155
341	159
342	144
343	148
344	139
345	146
346	161
347	189
348	144
349	154
350	142
351	148
352	152
353	164
354	148
355	159
356	164
357	132
358	147
359	140
360	143
361	155
362	151
363	125
364	165
365	158
366	163
367	143
368	145
369	144
370	152
371	157
372	170
373	183
374	164
375	160
376	154
377	146
378	154
379	164
380	131
381	146
382	144
383	137
384	175
385	139
386	162
387	158
388	178
389	146
390	170
391	136
392	148
393	153
394	162
395	160
396	153
397	160
398	148
399	131
400	142
401	156
402	133
403	173
404	148
405	153
406	129
407	164
408	137
409	130
410	156
411	158
412	145
413	157
414	148
415	154
416	134
417	146
418	145
419	155
420	157
421	132
422	157
423	150
424	144
425	143
426	176
427	137
428	135
429	147
430	158
431	148
432	142
433	123
434	151
435	140
436	137
437	161
438	135
439	162
440	121
441	148
442	147
443	141
444	135
445	157
446	137
447	147
448	110
449	138
450	119
451	128
452	147
453	131
454	150
455	135
456	138
457	155
458	140
459	132
460	136
461	137
462	147
463	121
464	122
465	161
466	128
467	123
468	124
469	144
470	141
471	146
472	139
473	147
474	146
475	134
476	140
477	145
478	145
479	136
480	154
481	127
482	147
483	126
484	140
485	117
486	139
487	126
488	143
489	126
490	141
491	139
492	145
493	152
494	133
495	150
496	143
497	135
498	136
499	112
500	124
501	139
502	129
503	124
504	139
505	158
506	136
507	141
508	120
509	136
510	135
511	131
512	141
513	141
514	147
515	161
516	129
517	148
518	148
519	131
520	125
521	135
522	157
523	140
524	126
525	122
526	123
527	135
528	131
529	113
530	128
531	127
532	146
533	152
