0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	1
27	0
28	0
29	0
30	0
31	0
32	1
33	0
34	0
35	1
36	1
37	2
38	1
39	1
40	13
41	12
42	12
43	84
44	255
45	531
46	625
47	667
48	632
49	630
50	600
51	583
52	589
53	580
54	609
55	661
56	638
57	639
58	679
59	666
60	721
61	708
62	653
63	792
64	741
65	720
66	780
67	814
68	905
69	943
70	1087
71	1104
72	1316
73	1352
74	1563
75	1813
76	2135
77	2352
78	2969
79	3734
80	4302
81	5433
82	6597
83	7976
84	9842
85	11818
86	14384
87	16798
88	19651
89	22730
90	25596
91	29280
92	32741
93	35473
94	37753
95	39875
96	42179
97	43186
98	43620
99	43569
100	42687
101	41626
102	39855
103	37261
104	35001
105	32476
106	29768
107	27121
108	24592
109	22139
110	19523
111	17818
112	15486
113	13760
114	12229
115	10611
116	9419
117	8155
118	7270
119	6200
120	5391
121	4643
122	3845
123	3328
124	2816
125	2430
126	2066
127	1726
128	1533
129	1283
130	1108
131	940
132	788
133	761
134	684
135	604
136	599
137	567
138	567
139	590
140	576
141	560
142	538
143	559
144	596
145	624
146	615
147	633
148	682
149	742
150	697
151	723
152	866
153	774
154	901
155	885
156	1003
157	1027
158	1102
159	1088
160	1114
161	1162
162	1264
163	1290
164	1356
165	1365
166	1478
167	1470
168	1491
169	1628
170	1667
171	1619
172	1610
173	1603
174	1611
175	1703
176	1669
177	1677
178	1690
179	1592
180	1555
181	1464
182	1442
183	1478
184	1374
185	1334
186	1258
187	1207
188	1087
189	1120
190	1125
191	1045
192	1033
193	973
194	992
195	922
196	948
197	875
198	842
199	848
200	921
201	928
202	975
203	890
204	932
205	898
206	982
207	1008
208	1003
209	989
210	1013
211	989
212	1013
213	1034
214	1006
215	1003
216	1024
217	1037
218	1006
219	1047
220	1097
221	1083
222	1045
223	1118
224	1052
225	1074
226	1121
227	1125
228	1137
229	1117
230	1099
231	1141
232	1179
233	1182
234	1205
235	1285
236	1220
237	1281
238	1383
239	1455
240	1487
241	1652
242	1669
243	1836
244	1868
245	2004
246	2244
247	2378
248	2484
249	2696
250	2902
251	3234
252	3434
253	3678
254	4170
255	4349
256	4704
257	5065
258	5533
259	5860
260	6186
261	6625
262	7129
263	7431
264	7831
265	8119
266	8590
267	8964
268	9284
269	9535
270	9648
271	9832
272	9851
273	9943
274	10027
275	9974
276	10227
277	9724
278	9508
279	9269
280	9110
281	8636
282	8342
283	7938
284	7688
285	7087
286	6729
287	6281
288	5747
289	5320
290	4973
291	4523
292	4145
293	3681
294	3257
295	3044
296	2810
297	2494
298	2167
299	2000
300	1765
301	1614
302	1448
303	1270
304	1164
305	1061
306	928
307	832
308	792
309	724
310	711
311	629
312	627
313	593
314	593
315	547
316	593
317	527
318	498
319	542
320	514
321	487
322	497
323	513
324	490
325	493
326	497
327	495
328	518
329	468
330	511
331	453
332	440
333	474
334	457
335	484
336	486
337	495
338	491
339	492
340	489
341	522
342	480
343	498
344	475
345	487
346	496
347	476
348	471
349	505
350	483
351	500
352	519
353	493
354	488
355	490
356	484
357	497
358	498
359	518
360	504
361	525
362	544
363	516
364	532
365	519
366	524
367	525
368	538
369	541
370	508
371	502
372	558
373	542
374	546
375	557
376	548
377	551
378	548
379	540
380	518
381	529
382	552
383	521
384	511
385	527
386	550
387	547
388	557
389	528
390	527
391	534
392	537
393	561
394	540
395	552
396	508
397	545
398	508
399	538
400	510
401	489
402	508
403	473
404	528
405	480
406	523
407	499
408	533
409	517
410	489
411	484
412	487
413	488
414	463
415	439
416	484
417	510
418	509
419	508
420	476
421	452
422	486
423	495
424	445
425	497
426	453
427	457
428	472
429	457
430	496
431	491
432	459
433	466
434	475
435	473
436	501
437	464
438	492
439	483
440	466
441	482
442	499
443	502
444	486
445	498
446	478
447	479
448	493
449	538
450	488
451	488
452	483
453	484
454	572
455	534
456	488
457	504
458	494
459	504
460	496
461	491
462	482
463	534
464	508
465	549
466	528
467	551
468	561
469	528
470	510
471	588
472	509
473	551
474	509
475	560
476	549
477	538
478	525
479	542
480	541
481	529
482	557
483	570
484	569
