0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	1
21	0
22	1
23	0
24	0
25	1
26	0
27	0
28	0
29	0
30	0
31	1
32	0
33	0
34	1
35	1
36	0
37	1
38	1
39	0
40	1
41	1
42	0
43	9
44	62
45	192
46	270
47	311
48	334
49	320
50	278
51	282
52	232
53	216
54	207
55	180
56	214
57	170
58	163
59	155
60	171
61	184
62	160
63	188
64	168
65	183
66	171
67	157
68	194
69	172
70	164
71	150
72	164
73	161
74	170
75	180
76	184
77	213
78	175
79	169
80	174
81	167
82	157
83	150
84	149
85	141
86	159
87	139
88	157
89	163
90	150
91	147
92	155
93	129
94	154
95	137
96	153
97	166
98	148
99	152
100	145
101	156
102	150
103	134
104	157
105	163
106	144
107	167
108	141
109	150
110	160
111	156
112	175
113	184
114	164
115	150
116	162
117	138
118	169
119	148
120	143
121	156
122	158
123	165
124	173
125	171
126	167
127	154
128	172
129	136
130	166
131	187
132	140
133	165
134	169
135	177
136	157
137	173
138	181
139	150
140	171
141	167
142	174
143	172
144	186
145	169
146	153
147	188
148	176
149	188
150	150
151	186
152	200
153	174
154	188
155	184
156	190
157	195
158	188
159	207
160	195
161	200
162	192
163	192
164	204
165	184
166	197
167	206
168	200
169	220
170	220
171	186
172	187
173	214
174	205
175	212
176	208
177	215
178	218
179	215
180	205
181	246
182	220
183	236
184	248
185	237
186	228
187	227
188	235
189	237
190	235
191	186
192	212
193	260
194	235
195	203
196	239
197	246
198	231
199	219
200	250
201	245
202	247
203	265
204	280
205	242
206	284
207	250
208	252
209	266
210	261
211	266
212	244
213	239
214	256
215	277
216	266
217	256
218	220
219	255
220	256
221	286
222	273
223	273
224	266
225	275
226	291
227	277
228	279
229	292
230	287
231	285
232	298
233	287
234	280
235	325
236	292
237	291
238	295
239	312
240	301
241	323
242	330
243	288
244	354
245	331
246	335
247	357
248	342
249	311
250	336
251	339
252	355
253	336
254	333
255	322
256	343
257	295
258	345
259	348
260	337
261	348
262	327
263	326
264	361
265	321
266	319
267	338
268	325
269	328
270	344
271	314
272	350
273	325
274	301
275	282
276	298
277	354
278	338
279	333
280	322
281	320
282	306
283	325
284	321
285	344
286	325
287	318
288	307
289	348
290	328
291	317
292	324
293	360
294	332
295	314
296	307
297	347
298	309
299	348
300	305
301	341
302	289
303	320
304	306
305	310
306	315
307	306
308	287
309	276
310	349
311	338
312	304
313	313
314	318
315	323
316	341
317	317
318	333
319	297
320	307
321	313
322	281
323	311
324	297
325	345
326	288
327	343
328	301
329	297
330	281
331	305
332	304
333	302
334	273
335	330
336	320
337	325
338	328
339	289
340	293
341	315
342	307
343	285
344	319
345	332
346	303
347	315
348	293
349	319
350	304
351	316
352	307
353	306
354	304
355	305
356	326
357	295
358	294
359	277
360	327
361	288
362	314
363	303
364	315
365	323
366	301
367	339
368	290
369	305
370	304
371	311
372	340
373	287
374	291
375	335
376	312
377	277
378	295
379	285
380	313
381	289
382	314
383	335
384	315
385	328
386	295
387	294
388	270
389	295
390	299
391	287
392	292
393	281
394	323
395	320
396	299
397	327
398	308
399	289
400	292
401	285
402	308
403	280
404	277
405	285
406	283
407	293
408	279
409	298
410	328
411	274
412	288
413	297
414	304
415	300
416	326
417	280
418	305
419	288
420	305
421	270
422	292
423	285
424	310
425	270
426	293
427	311
428	304
429	275
430	290
431	264
432	293
433	308
434	280
435	293
436	325
437	309
438	305
439	290
440	277
441	276
442	290
443	275
444	275
445	317
446	300
447	278
448	298
449	298
450	282
451	289
452	307
453	274
454	301
455	293
456	270
457	281
458	290
459	288
460	287
461	283
462	285
463	288
464	266
465	267
466	280
467	256
468	267
469	294
470	292
471	256
472	244
473	282
474	269
475	274
476	299
477	260
478	267
479	292
480	281
481	282
482	254
483	276
484	295
485	270
486	263
487	281
488	277
489	260
490	241
491	260
492	309
493	274
494	265
495	306
496	288
497	304
498	254
499	296
500	280
501	276
502	249
503	272
504	269
505	273
506	263
507	258
508	288
509	290
510	255
511	260
512	264
513	272
514	273
515	275
516	222
517	279
518	258
519	265
520	246
521	264
522	278
523	285
524	282
525	287
526	280
527	278
528	280
529	282
530	284
531	262
532	285
533	311
